['aa', 'bi', 'tw']
['ds', 'dt', 'to']
['ds', 'fu', 'tb']
['ds', 'fu', 'tb']
['ds', 'fu', 'tb']
['ds', 'fu', 'tb']
['ds', 'fu', 'tb']
['ds', 'fu', 'tb']
['ds', 'fu', 'to']
['ds', 'fu', 'to']
['ds', 'fu', 'to']
['ds', 'fu', 'to']
['ds', 'fu', 'to']
['ds', 'fu', 'to']
['ds', 'hn', 'tb']
['ds', 'hn', 'tb']
['ds', 'hn', 'tb']
['ds', 'hn', 'tb']
['ds', 'hn', 'tb']
['ds', 'hn', 'tb']
['ds', 'hn', 'to']
['ds', 'hn', 'to']
['ds', 'hn', 'to']
['ds', 'hn', 'to']
['ds', 'hn', 'to']
['ds', 'hn', 'to']
['ds', 'mi', 'tb']
['ds', 'mi', 'tb']
['ds', 'mi', 'tb']
['ds', 'mi', 'tb']
['ds', 'mi', 'tb']
['ds', 'mi', 'tb']
['ds', 'mi', 'to']
['ds', 'mi', 'to']
['ds', 'mi', 'to']
['ds', 'mi', 'to']
['ds', 'mi', 'to']
['ds', 'mi', 'to']
['ds', 'qz', 'tb']
['ds', 'qz', 'tb']
['ds', 'qz', 'tb']
['ds', 'qz', 'tb']
['ds', 'qz', 'tb']
['ds', 'qz', 'tb']
['ds', 'qz', 'to']
['ds', 'qz', 'to']
['ds', 'qz', 'to']
['ds', 'qz', 'to']
['ds', 'qz', 'to']
['ds', 'qz', 'to']
['ds', 'tb', 'to']
['ds', 'tb', 'to']
['ds', 'tb', 'to']
['ds', 'tb', 'to']
['ds', 'tb', 'to']
['ds', 'tb', 'to']
['ds', 'tb', 'uh']
['ds', 'tb', 'uh']
['ds', 'tb', 'uh']
['ds', 'tb', 'uh']
['ds', 'tb', 'uh']
['ds', 'tb', 'uh']
['ds', 'tb', 'wp']
['ds', 'tb', 'wp']
['ds', 'tb', 'wp']
['ds', 'tb', 'wp']
['ds', 'tb', 'wp']
['ds', 'tb', 'wp']
['ds', 'tb', 'xs']
['ds', 'tb', 'xs']
['ds', 'tb', 'xs']
['ds', 'tb', 'xs']
['ds', 'tb', 'xs']
['ds', 'tb', 'xs']
['ds', 'to', 'uh']
['ds', 'to', 'uh']
['ds', 'to', 'uh']
['ds', 'to', 'uh']
['ds', 'to', 'uh']
['ds', 'to', 'uh']
['ds', 'to', 'wp']
['ds', 'to', 'wp']
['ds', 'to', 'wp']
['ds', 'to', 'wp']
['ds', 'to', 'wp']
['ds', 'to', 'wp']
['ds', 'to', 'xs']
['ds', 'to', 'xs']
['ds', 'to', 'xs']
['ds', 'to', 'xs']
['ds', 'to', 'xs']
['ds', 'to', 'xs']
['dt', 'fu', 'tb']
['dt', 'fu', 'tb']
['dt', 'fu', 'tb']
['dt', 'fu', 'tb']
['dt', 'fu', 'tb']
['dt', 'fu', 'tb']
['dt', 'fu', 'to']
['dt', 'fu', 'to']
['dt', 'fu', 'to']
['dt', 'fu', 'to']
['dt', 'fu', 'to']
['dt', 'fu', 'to']
['dt', 'hn', 'tb']
['dt', 'hn', 'tb']
['dt', 'hn', 'tb']
['dt', 'hn', 'tb']
['dt', 'hn', 'tb']
['dt', 'hn', 'tb']
['dt', 'hn', 'to']
['dt', 'hn', 'to']
['dt', 'hn', 'to']
['dt', 'hn', 'to']
['dt', 'hn', 'to']
['dt', 'hn', 'to']
['dt', 'mi', 'tb']
['dt', 'mi', 'tb']
['dt', 'mi', 'tb']
['dt', 'mi', 'tb']
['dt', 'mi', 'tb']
['dt', 'mi', 'tb']
['dt', 'mi', 'to']
['dt', 'mi', 'to']
['dt', 'mi', 'to']
['dt', 'mi', 'to']
['dt', 'mi', 'to']
['dt', 'mi', 'to']
['dt', 'qz', 'tb']
['dt', 'qz', 'tb']
['dt', 'qz', 'tb']
['dt', 'qz', 'tb']
['dt', 'qz', 'tb']
['dt', 'qz', 'tb']
['dt', 'qz', 'to']
['dt', 'qz', 'to']
['dt', 'qz', 'to']
['dt', 'qz', 'to']
['dt', 'qz', 'to']
['dt', 'qz', 'to']
['dt', 'tb', 'to']
['dt', 'tb', 'to']
['dt', 'tb', 'to']
['dt', 'tb', 'to']
['dt', 'tb', 'to']
['dt', 'tb', 'to']
['dt', 'tb', 'uh']
['dt', 'tb', 'uh']
['dt', 'tb', 'uh']
['dt', 'tb', 'uh']
['dt', 'tb', 'uh']
['dt', 'tb', 'uh']
['dt', 'tb', 'wp']
['dt', 'tb', 'wp']
['dt', 'tb', 'wp']
['dt', 'tb', 'wp']
['dt', 'tb', 'wp']
['dt', 'tb', 'wp']
['dt', 'tb', 'xs']
['dt', 'tb', 'xs']
['dt', 'tb', 'xs']
['dt', 'tb', 'xs']
['dt', 'tb', 'xs']
['dt', 'tb', 'xs']
['dt', 'to', 'uh']
['dt', 'to', 'uh']
['dt', 'to', 'uh']
['dt', 'to', 'uh']
['dt', 'to', 'uh']
['dt', 'to', 'uh']
['dt', 'to', 'wp']
['dt', 'to', 'wp']
['dt', 'to', 'wp']
['dt', 'to', 'wp']
['dt', 'to', 'wp']
['dt', 'to', 'wp']
['dt', 'to', 'xs']
['dt', 'to', 'xs']
['dt', 'to', 'xs']
['dt', 'to', 'xs']
['dt', 'to', 'xs']
['dt', 'to', 'xs']
['ea', 'hp', 'tg']
['ea', 'hp', 'tg']
['ea', 'hp', 'tg']
['ea', 'hp', 'tg']
['ea', 'hp', 'tg']
['ea', 'hp', 'tg']
['ea', 'jq', 'tg']
['ea', 'jq', 'tg']
['ea', 'jq', 'tg']
['ea', 'jq', 'tg']
['ea', 'jq', 'tg']
['ea', 'jq', 'tg']
['ea', 'ka', 'tg']
['ea', 'ka', 'tg']
['ea', 'ka', 'tg']
['ea', 'ka', 'tg']
['ea', 'ka', 'tg']
['ea', 'ka', 'tg']
['ea', 'kj', 'tg']
['ea', 'kj', 'tg']
['ea', 'kj', 'tg']
['ea', 'kj', 'tg']
['ea', 'kj', 'tg']
['ea', 'kj', 'tg']
['ea', 'mp', 'tg']
['ea', 'mp', 'tg']
['ea', 'mp', 'tg']
['ea', 'mp', 'tg']
['ea', 'mp', 'tg']
['ea', 'mp', 'tg']
['ea', 'oz', 'tg']
['ea', 'oz', 'tg']
['ea', 'oz', 'tg']
['ea', 'oz', 'tg']
['ea', 'oz', 'tg']
['ea', 'oz', 'tg']
['ea', 'tg', 'wb']
['ea', 'tg', 'wb']
['ea', 'tg', 'wb']
['ea', 'tg', 'wb']
['ea', 'tg', 'wb']
['ea', 'tg', 'wb']
['ea', 'tg', 'xg']
['ea', 'tg', 'xg']
['ea', 'tg', 'xg']
['ea', 'tg', 'xg']
['ea', 'tg', 'xg']
['ea', 'tg', 'xg']
['ed', 'gx', 'td']
['ed', 'gx', 'td']
['ed', 'gx', 'td']
['ed', 'gx', 'td']
['ed', 'gx', 'td']
['ed', 'gx', 'td']
['ed', 'gx', 'tp']
['ed', 'gx', 'tp']
['ed', 'gx', 'tp']
['ed', 'gx', 'tp']
['ed', 'gx', 'tp']
['ed', 'gx', 'tp']
['ed', 'hd', 'td']
['ed', 'hd', 'td']
['ed', 'hd', 'td']
['ed', 'hd', 'td']
['ed', 'hd', 'td']
['ed', 'hd', 'td']
['ed', 'hd', 'tp']
['ed', 'hd', 'tp']
['ed', 'hd', 'tp']
['ed', 'hd', 'tp']
['ed', 'hd', 'tp']
['ed', 'hd', 'tp']
['ed', 'ih', 'td']
['ed', 'ih', 'td']
['ed', 'ih', 'td']
['ed', 'ih', 'td']
['ed', 'ih', 'td']
['ed', 'ih', 'td']
['ed', 'ih', 'tp']
['ed', 'ih', 'tp']
['ed', 'ih', 'tp']
['ed', 'ih', 'tp']
['ed', 'ih', 'tp']
['ed', 'ih', 'tp']
['ed', 'mn', 'td']
['ed', 'mn', 'td']
['ed', 'mn', 'td']
['ed', 'mn', 'td']
['ed', 'mn', 'td']
['ed', 'mn', 'td']
['ed', 'mn', 'tp']
['ed', 'mn', 'tp']
['ed', 'mn', 'tp']
['ed', 'mn', 'tp']
['ed', 'mn', 'tp']
['ed', 'mn', 'tp']
['ed', 'nz', 'td']
['ed', 'nz', 'td']
['ed', 'nz', 'td']
['ed', 'nz', 'td']
['ed', 'nz', 'td']
['ed', 'nz', 'td']
['ed', 'nz', 'tp']
['ed', 'nz', 'tp']
['ed', 'nz', 'tp']
['ed', 'nz', 'tp']
['ed', 'nz', 'tp']
['ed', 'nz', 'tp']
['ed', 'oe', 'td']
['ed', 'oe', 'td']
['ed', 'oe', 'td']
['ed', 'oe', 'td']
['ed', 'oe', 'td']
['ed', 'oe', 'td']
['ed', 'oe', 'tp']
['ed', 'oe', 'tp']
['ed', 'oe', 'tp']
['ed', 'oe', 'tp']
['ed', 'oe', 'tp']
['ed', 'oe', 'tp']
['ed', 'oo', 'td']
['ed', 'oo', 'td']
['ed', 'oo', 'td']
['ed', 'oo', 'td']
['ed', 'oo', 'td']
['ed', 'oo', 'td']
['ed', 'oo', 'tp']
['ed', 'oo', 'tp']
['ed', 'oo', 'tp']
['ed', 'oo', 'tp']
['ed', 'oo', 'tp']
['ed', 'oo', 'tp']
['ed', 'pp', 'td']
['ed', 'pp', 'td']
['ed', 'pp', 'td']
['ed', 'pp', 'td']
['ed', 'pp', 'td']
['ed', 'pp', 'td']
['ed', 'pp', 'tp']
['ed', 'pp', 'tp']
['ed', 'pp', 'tp']
['ed', 'pp', 'tp']
['ed', 'pp', 'tp']
['ed', 'pp', 'tp']
['ed', 'sy', 'td']
['ed', 'sy', 'td']
['ed', 'sy', 'td']
['ed', 'sy', 'td']
['ed', 'sy', 'td']
['ed', 'sy', 'td']
['ed', 'sy', 'tp']
['ed', 'sy', 'tp']
['ed', 'sy', 'tp']
['ed', 'sy', 'tp']
['ed', 'sy', 'tp']
['ed', 'sy', 'tp']
['ed', 'td', 'tp']
['ed', 'td', 'tp']
['ed', 'td', 'tp']
['ed', 'td', 'tp']
['ed', 'td', 'tp']
['ed', 'td', 'tp']
['ef', 'em', 'tt']
['ef', 'em', 'tt']
['ef', 'em', 'tt']
['ef', 'em', 'tt']
['ef', 'em', 'tt']
['ef', 'em', 'tt']
['ef', 'ey', 'tt']
['ef', 'ey', 'tt']
['ef', 'ey', 'tt']
['ef', 'ey', 'tt']
['ef', 'ey', 'tt']
['ef', 'ey', 'tt']
['ef', 'fc', 'tt']
['ef', 'fc', 'tt']
['ef', 'fc', 'tt']
['ef', 'fc', 'tt']
['ef', 'fc', 'tt']
['ef', 'fc', 'tt']
['ef', 'ls', 'tt']
['ef', 'ls', 'tt']
['ef', 'ls', 'tt']
['ef', 'ls', 'tt']
['ef', 'ls', 'tt']
['ef', 'ls', 'tt']
['ef', 'nh', 'tt']
['ef', 'nh', 'tt']
['ef', 'nh', 'tt']
['ef', 'nh', 'tt']
['ef', 'nh', 'tt']
['ef', 'nh', 'tt']
['ef', 'om', 'tt']
['ef', 'om', 'tt']
['ef', 'om', 'tt']
['ef', 'om', 'tt']
['ef', 'om', 'tt']
['ef', 'om', 'tt']
['ef', 'on', 'tt']
['ef', 'on', 'tt']
['ef', 'on', 'tt']
['ef', 'on', 'tt']
['ef', 'on', 'tt']
['ef', 'on', 'tt']
['ef', 'sp', 'tt']
['ef', 'sp', 'tt']
['ef', 'sp', 'tt']
['ef', 'sp', 'tt']
['ef', 'sp', 'tt']
['ef', 'sp', 'tt']
['ef', 'tt', 'ul']
['ef', 'tt', 'ul']
['ef', 'tt', 'ul']
['ef', 'tt', 'ul']
['ef', 'tt', 'ul']
['ef', 'tt', 'ul']
['ef', 'tt', 'wf']
['ef', 'tt', 'wf']
['ef', 'tt', 'wf']
['ef', 'tt', 'wf']
['ef', 'tt', 'wf']
['ef', 'tt', 'wf']
['ef', 'tt', 'ys']
['ef', 'tt', 'ys']
['ef', 'tt', 'ys']
['ef', 'tt', 'ys']
['ef', 'tt', 'ys']
['ef', 'tt', 'ys']
['eg', 'jy', 'tq']
['eg', 'jy', 'tq']
['eg', 'jy', 'tq']
['eg', 'jy', 'tq']
['eg', 'jy', 'tq']
['eg', 'jy', 'tq']
['eg', 'kk', 'tq']
['eg', 'kk', 'tq']
['eg', 'kk', 'tq']
['eg', 'kk', 'tq']
['eg', 'kk', 'tq']
['eg', 'kk', 'tq']
['eg', 'km', 'tq']
['eg', 'km', 'tq']
['eg', 'km', 'tq']
['eg', 'km', 'tq']
['eg', 'km', 'tq']
['eg', 'km', 'tq']
['eg', 'rr', 'tq']
['eg', 'rr', 'tq']
['eg', 'rr', 'tq']
['eg', 'rr', 'tq']
['eg', 'rr', 'tq']
['eg', 'rr', 'tq']
['eg', 'sg', 'tq']
['eg', 'sg', 'tq']
['eg', 'sg', 'tq']
['eg', 'sg', 'tq']
['eg', 'sg', 'tq']
['eg', 'sg', 'tq']
['eg', 'sm', 'tq']
['eg', 'sm', 'tq']
['eg', 'sm', 'tq']
['eg', 'sm', 'tq']
['eg', 'sm', 'tq']
['eg', 'sm', 'tq']
['eg', 'tq', 'uw']
['eg', 'tq', 'uw']
['eg', 'tq', 'uw']
['eg', 'tq', 'uw']
['eg', 'tq', 'uw']
['eg', 'tq', 'uw']
['eg', 'tq', 'wu']
['eg', 'tq', 'wu']
['eg', 'tq', 'wu']
['eg', 'tq', 'wu']
['eg', 'tq', 'wu']
['eg', 'tq', 'wu']
['eh', 'iq', 'tn']
['eh', 'iq', 'tn']
['eh', 'iq', 'tn']
['eh', 'iq', 'tn']
['eh', 'iq', 'tn']
['eh', 'iq', 'tn']
['eh', 'iq', 'tu']
['eh', 'iq', 'tu']
['eh', 'iq', 'tu']
['eh', 'iq', 'tu']
['eh', 'iq', 'tu']
['eh', 'iq', 'tu']
['eh', 'kb', 'tn']
['eh', 'kb', 'tn']
['eh', 'kb', 'tn']
['eh', 'kb', 'tn']
['eh', 'kb', 'tn']
['eh', 'kb', 'tn']
['eh', 'kb', 'tu']
['eh', 'kb', 'tu']
['eh', 'kb', 'tu']
['eh', 'kb', 'tu']
['eh', 'kb', 'tu']
['eh', 'kb', 'tu']
['eh', 'la', 'tn']
['eh', 'la', 'tn']
['eh', 'la', 'tn']
['eh', 'la', 'tn']
['eh', 'la', 'tn']
['eh', 'la', 'tn']
['eh', 'la', 'tu']
['eh', 'la', 'tu']
['eh', 'la', 'tu']
['eh', 'la', 'tu']
['eh', 'la', 'tu']
['eh', 'la', 'tu']
['eh', 'lo', 'tn']
['eh', 'lo', 'tn']
['eh', 'lo', 'tn']
['eh', 'lo', 'tn']
['eh', 'lo', 'tn']
['eh', 'lo', 'tn']
['eh', 'lo', 'tu']
['eh', 'lo', 'tu']
['eh', 'lo', 'tu']
['eh', 'lo', 'tu']
['eh', 'lo', 'tu']
['eh', 'lo', 'tu']
['eh', 'of', 'tn']
['eh', 'of', 'tn']
['eh', 'of', 'tn']
['eh', 'of', 'tn']
['eh', 'of', 'tn']
['eh', 'of', 'tn']
['eh', 'of', 'tu']
['eh', 'of', 'tu']
['eh', 'of', 'tu']
['eh', 'of', 'tu']
['eh', 'of', 'tu']
['eh', 'of', 'tu']
['eh', 'ps', 'tn']
['eh', 'ps', 'tn']
['eh', 'ps', 'tn']
['eh', 'ps', 'tn']
['eh', 'ps', 'tn']
['eh', 'ps', 'tn']
['eh', 'ps', 'tu']
['eh', 'ps', 'tu']
['eh', 'ps', 'tu']
['eh', 'ps', 'tu']
['eh', 'ps', 'tu']
['eh', 'ps', 'tu']
['eh', 'tn', 'tu']
['eh', 'tn', 'tu']
['eh', 'tn', 'tu']
['eh', 'tn', 'tu']
['eh', 'tn', 'tu']
['eh', 'tn', 'tu']
['eh', 'tn', 'wo']
['eh', 'tn', 'wo']
['eh', 'tn', 'wo']
['eh', 'tn', 'wo']
['eh', 'tn', 'wo']
['eh', 'tn', 'wo']
['eh', 'tn', 'zw']
['eh', 'tn', 'zw']
['eh', 'tn', 'zw']
['eh', 'tn', 'zw']
['eh', 'tn', 'zw']
['eh', 'tn', 'zw']
['eh', 'tu', 'wo']
['eh', 'tu', 'wo']
['eh', 'tu', 'wo']
['eh', 'tu', 'wo']
['eh', 'tu', 'wo']
['eh', 'tu', 'wo']
['eh', 'tu', 'zw']
['eh', 'tu', 'zw']
['eh', 'tu', 'zw']
['eh', 'tu', 'zw']
['eh', 'tu', 'zw']
['eh', 'tu', 'zw']
['ek', 'fl', 'ts']
['ek', 'fl', 'ts']
['ek', 'fl', 'ts']
['ek', 'fl', 'ts']
['ek', 'fl', 'ts']
['ek', 'fl', 'ts']
['ek', 'ga', 'ts']
['ek', 'ga', 'ts']
['ek', 'ga', 'ts']
['ek', 'ga', 'ts']
['ek', 'ga', 'ts']
['ek', 'ga', 'ts']
['ek', 'nq', 'ts']
['ek', 'nq', 'ts']
['ek', 'nq', 'ts']
['ek', 'nq', 'ts']
['ek', 'nq', 'ts']
['ek', 'nq', 'ts']
['ek', 'or', 'ts']
['ek', 'or', 'ts']
['ek', 'or', 'ts']
['ek', 'or', 'ts']
['ek', 'or', 'ts']
['ek', 'or', 'ts']
['ek', 'rn', 'ts']
['ek', 'rn', 'ts']
['ek', 'rn', 'ts']
['ek', 'rn', 'ts']
['ek', 'rn', 'ts']
['ek', 'rn', 'ts']
['ek', 'ts', 'ud']
['ek', 'ts', 'ud']
['ek', 'ts', 'ud']
['ek', 'ts', 'ud']
['ek', 'ts', 'ud']
['ek', 'ts', 'ud']
['ek', 'ts', 'um']
['ek', 'ts', 'um']
['ek', 'ts', 'um']
['ek', 'ts', 'um']
['ek', 'ts', 'um']
['ek', 'ts', 'um']
['ek', 'ts', 'wt']
['ek', 'ts', 'wt']
['ek', 'ts', 'wt']
['ek', 'ts', 'wt']
['ek', 'ts', 'wt']
['ek', 'ts', 'wt']
['em', 'ey', 'tt']
['em', 'ey', 'tt']
['em', 'ey', 'tt']
['em', 'ey', 'tt']
['em', 'ey', 'tt']
['em', 'ey', 'tt']
['em', 'fc', 'tt']
['em', 'fc', 'tt']
['em', 'fc', 'tt']
['em', 'fc', 'tt']
['em', 'fc', 'tt']
['em', 'fc', 'tt']
['em', 'ls', 'tt']
['em', 'ls', 'tt']
['em', 'ls', 'tt']
['em', 'ls', 'tt']
['em', 'ls', 'tt']
['em', 'ls', 'tt']
['em', 'nh', 'tt']
['em', 'nh', 'tt']
['em', 'nh', 'tt']
['em', 'nh', 'tt']
['em', 'nh', 'tt']
['em', 'nh', 'tt']
['em', 'om', 'tt']
['em', 'om', 'tt']
['em', 'om', 'tt']
['em', 'om', 'tt']
['em', 'om', 'tt']
['em', 'om', 'tt']
['em', 'on', 'tt']
['em', 'on', 'tt']
['em', 'on', 'tt']
['em', 'on', 'tt']
['em', 'on', 'tt']
['em', 'on', 'tt']
['em', 'sp', 'tt']
['em', 'sp', 'tt']
['em', 'sp', 'tt']
['em', 'sp', 'tt']
['em', 'sp', 'tt']
['em', 'sp', 'tt']
['em', 'tt', 'ul']
['em', 'tt', 'ul']
['em', 'tt', 'ul']
['em', 'tt', 'ul']
['em', 'tt', 'ul']
['em', 'tt', 'ul']
['em', 'tt', 'wf']
['em', 'tt', 'wf']
['em', 'tt', 'wf']
['em', 'tt', 'wf']
['em', 'tt', 'wf']
['em', 'tt', 'wf']
['em', 'tt', 'ys']
['em', 'tt', 'ys']
['em', 'tt', 'ys']
['em', 'tt', 'ys']
['em', 'tt', 'ys']
['em', 'tt', 'ys']
['er', 'fi', 'th']
['er', 'fi', 'th']
['er', 'fi', 'th']
['er', 'fi', 'th']
['er', 'fi', 'th']
['er', 'fi', 'th']
['er', 'fm', 'th']
['er', 'fm', 'th']
['er', 'fm', 'th']
['er', 'fm', 'th']
['er', 'fm', 'th']
['er', 'fm', 'th']
['er', 'lk', 'th']
['er', 'lk', 'th']
['er', 'lk', 'th']
['er', 'lk', 'th']
['er', 'lk', 'th']
['er', 'lk', 'th']
['er', 'pv', 'th']
['er', 'pv', 'th']
['er', 'pv', 'th']
['er', 'pv', 'th']
['er', 'pv', 'th']
['er', 'pv', 'th']
['er', 'qg', 'th']
['er', 'qg', 'th']
['er', 'qg', 'th']
['er', 'qg', 'th']
['er', 'qg', 'th']
['er', 'qg', 'th']
['er', 'qm', 'th']
['er', 'qm', 'th']
['er', 'qm', 'th']
['er', 'qm', 'th']
['er', 'qm', 'th']
['er', 'qm', 'th']
['er', 'qn', 'th']
['er', 'qn', 'th']
['er', 'qn', 'th']
['er', 'qn', 'th']
['er', 'qn', 'th']
['er', 'qn', 'th']
['er', 'rl', 'th']
['er', 'rl', 'th']
['er', 'rl', 'th']
['er', 'rl', 'th']
['er', 'rl', 'th']
['er', 'rl', 'th']
['er', 'rw', 'th']
['er', 'rw', 'th']
['er', 'rw', 'th']
['er', 'rw', 'th']
['er', 'rw', 'th']
['er', 'rw', 'th']
['ey', 'fc', 'tt']
['ey', 'fc', 'tt']
['ey', 'fc', 'tt']
['ey', 'fc', 'tt']
['ey', 'fc', 'tt']
['ey', 'fc', 'tt']
['ey', 'ls', 'tt']
['ey', 'ls', 'tt']
['ey', 'ls', 'tt']
['ey', 'ls', 'tt']
['ey', 'ls', 'tt']
['ey', 'ls', 'tt']
['ey', 'nh', 'tt']
['ey', 'nh', 'tt']
['ey', 'nh', 'tt']
['ey', 'nh', 'tt']
['ey', 'nh', 'tt']
['ey', 'nh', 'tt']
['ey', 'om', 'tt']
['ey', 'om', 'tt']
['ey', 'om', 'tt']
['ey', 'om', 'tt']
['ey', 'om', 'tt']
['ey', 'om', 'tt']
['ey', 'on', 'tt']
['ey', 'on', 'tt']
['ey', 'on', 'tt']
['ey', 'on', 'tt']
['ey', 'on', 'tt']
['ey', 'on', 'tt']
['ey', 'sp', 'tt']
['ey', 'sp', 'tt']
['ey', 'sp', 'tt']
['ey', 'sp', 'tt']
['ey', 'sp', 'tt']
['ey', 'sp', 'tt']
['ey', 'tt', 'ul']
['ey', 'tt', 'ul']
['ey', 'tt', 'ul']
['ey', 'tt', 'ul']
['ey', 'tt', 'ul']
['ey', 'tt', 'ul']
['ey', 'tt', 'wf']
['ey', 'tt', 'wf']
['ey', 'tt', 'wf']
['ey', 'tt', 'wf']
['ey', 'tt', 'wf']
['ey', 'tt', 'wf']
['ey', 'tt', 'ys']
['ey', 'tt', 'ys']
['ey', 'tt', 'ys']
['ey', 'tt', 'ys']
['ey', 'tt', 'ys']
['ey', 'tt', 'ys']
['fa', 'gi', 'tf']
['fa', 'gi', 'tf']
['fa', 'gi', 'tf']
['fa', 'gi', 'tf']
['fa', 'gi', 'tf']
['fa', 'gi', 'tf']
['fa', 'hg', 'tf']
['fa', 'hg', 'tf']
['fa', 'hg', 'tf']
['fa', 'hg', 'tf']
['fa', 'hg', 'tf']
['fa', 'hg', 'tf']
['fa', 'hh', 'tf']
['fa', 'hh', 'tf']
['fa', 'hh', 'tf']
['fa', 'hh', 'tf']
['fa', 'hh', 'tf']
['fa', 'hh', 'tf']
['fa', 'hr', 'tf']
['fa', 'hr', 'tf']
['fa', 'hr', 'tf']
['fa', 'hr', 'tf']
['fa', 'hr', 'tf']
['fa', 'hr', 'tf']
['fa', 'rj', 'tf']
['fa', 'rj', 'tf']
['fa', 'rj', 'tf']
['fa', 'rj', 'tf']
['fa', 'rj', 'tf']
['fa', 'rj', 'tf']
['fa', 'sk', 'tf']
['fa', 'sk', 'tf']
['fa', 'sk', 'tf']
['fa', 'sk', 'tf']
['fa', 'sk', 'tf']
['fa', 'sk', 'tf']
['fc', 'ls', 'tt']
['fc', 'ls', 'tt']
['fc', 'ls', 'tt']
['fc', 'ls', 'tt']
['fc', 'ls', 'tt']
['fc', 'ls', 'tt']
['fc', 'nh', 'tt']
['fc', 'nh', 'tt']
['fc', 'nh', 'tt']
['fc', 'nh', 'tt']
['fc', 'nh', 'tt']
['fc', 'nh', 'tt']
['fc', 'om', 'tt']
['fc', 'om', 'tt']
['fc', 'om', 'tt']
['fc', 'om', 'tt']
['fc', 'om', 'tt']
['fc', 'om', 'tt']
['fc', 'on', 'tt']
['fc', 'on', 'tt']
['fc', 'on', 'tt']
['fc', 'on', 'tt']
['fc', 'on', 'tt']
['fc', 'on', 'tt']
['fc', 'sp', 'tt']
['fc', 'sp', 'tt']
['fc', 'sp', 'tt']
['fc', 'sp', 'tt']
['fc', 'sp', 'tt']
['fc', 'sp', 'tt']
['fc', 'tt', 'ul']
['fc', 'tt', 'ul']
['fc', 'tt', 'ul']
['fc', 'tt', 'ul']
['fc', 'tt', 'ul']
['fc', 'tt', 'ul']
['fc', 'tt', 'wf']
['fc', 'tt', 'wf']
['fc', 'tt', 'wf']
['fc', 'tt', 'wf']
['fc', 'tt', 'wf']
['fc', 'tt', 'wf']
['fc', 'tt', 'ys']
['fc', 'tt', 'ys']
['fc', 'tt', 'ys']
['fc', 'tt', 'ys']
['fc', 'tt', 'ys']
['fc', 'tt', 'ys']
['fe', 'gs', 'tx']
['fe', 'gs', 'tx']
['fe', 'gs', 'tx']
['fe', 'gs', 'tx']
['fe', 'gs', 'tx']
['fe', 'gs', 'tx']
['fe', 'ji', 'tx']
['fe', 'ji', 'tx']
['fe', 'ji', 'tx']
['fe', 'ji', 'tx']
['fe', 'ji', 'tx']
['fe', 'ji', 'tx']
['fe', 'lh', 'tx']
['fe', 'lh', 'tx']
['fe', 'lh', 'tx']
['fe', 'lh', 'tx']
['fe', 'lh', 'tx']
['fe', 'lh', 'tx']
['fe', 'no', 'tx']
['fe', 'no', 'tx']
['fe', 'no', 'tx']
['fe', 'no', 'tx']
['fe', 'no', 'tx']
['fe', 'no', 'tx']
['fe', 'oc', 'tx']
['fe', 'oc', 'tx']
['fe', 'oc', 'tx']
['fe', 'oc', 'tx']
['fe', 'oc', 'tx']
['fe', 'oc', 'tx']
['fe', 'tx', 'ux']
['fe', 'tx', 'ux']
['fe', 'tx', 'ux']
['fe', 'tx', 'ux']
['fe', 'tx', 'ux']
['fe', 'tx', 'ux']
['fe', 'tx', 'yl']
['fe', 'tx', 'yl']
['fe', 'tx', 'yl']
['fe', 'tx', 'yl']
['fe', 'tx', 'yl']
['fe', 'tx', 'yl']
['fe', 'tx', 'zh']
['fe', 'tx', 'zh']
['fe', 'tx', 'zh']
['fe', 'tx', 'zh']
['fe', 'tx', 'zh']
['fe', 'tx', 'zh']
['fi', 'fm', 'th']
['fi', 'fm', 'th']
['fi', 'fm', 'th']
['fi', 'fm', 'th']
['fi', 'fm', 'th']
['fi', 'fm', 'th']
['fi', 'lk', 'th']
['fi', 'lk', 'th']
['fi', 'lk', 'th']
['fi', 'lk', 'th']
['fi', 'lk', 'th']
['fi', 'lk', 'th']
['fi', 'pv', 'th']
['fi', 'pv', 'th']
['fi', 'pv', 'th']
['fi', 'pv', 'th']
['fi', 'pv', 'th']
['fi', 'pv', 'th']
['fi', 'qg', 'th']
['fi', 'qg', 'th']
['fi', 'qg', 'th']
['fi', 'qg', 'th']
['fi', 'qg', 'th']
['fi', 'qg', 'th']
['fi', 'qm', 'th']
['fi', 'qm', 'th']
['fi', 'qm', 'th']
['fi', 'qm', 'th']
['fi', 'qm', 'th']
['fi', 'qm', 'th']
['fi', 'qn', 'th']
['fi', 'qn', 'th']
['fi', 'qn', 'th']
['fi', 'qn', 'th']
['fi', 'qn', 'th']
['fi', 'qn', 'th']
['fi', 'rl', 'th']
['fi', 'rl', 'th']
['fi', 'rl', 'th']
['fi', 'rl', 'th']
['fi', 'rl', 'th']
['fi', 'rl', 'th']
['fi', 'rw', 'th']
['fi', 'rw', 'th']
['fi', 'rw', 'th']
['fi', 'rw', 'th']
['fi', 'rw', 'th']
['fi', 'rw', 'th']
['fl', 'ga', 'ts']
['fl', 'ga', 'ts']
['fl', 'ga', 'ts']
['fl', 'ga', 'ts']
['fl', 'ga', 'ts']
['fl', 'ga', 'ts']
['fl', 'nq', 'ts']
['fl', 'nq', 'ts']
['fl', 'nq', 'ts']
